@relation 'classificacao_imagem-weka.filters.unsupervised.attribute.Remove-R56,69,82-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH7 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH31 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKAngular2ndMoment0 numeric
@attribute HARALICKInverseDiff.Moment0 numeric
@attribute HARALICKSumAverage0 numeric
@attribute HARALICKInformationMesuresofCorrelation10 numeric
@attribute HARALICKInformationMesuresofCorrelation20 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKContrast135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_45 numeric
@attribute vetor_caracteristica_58 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc26 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc46 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
413420,9256,9826,10546,9818,6885,3226,1839,1271,721,623,378,500,183,30,2,0.5184,0.794679,429.649,-0.505579,0.913303,106642,70.1122,503093,71.2352,26052,5714,2204,1079,51,57,45,964,2361,4,40,0,667,5398,32346,2,3139,56,1,132,189,2,435245,37847,35,7,0,568,440643,Crataegus-azarolus
329410,7067,8299,9152,9624,8118,4611,2875,1086,407,424,426,533,293,102,9,0.493505,0.770698,420.233,-0.501131,0.927001,107079,74.6356,488350,76.1135,24870,6510,2643,1071,0,0,20,917,2286,4,9,0,504,4841,21399,0,2797,338,0,257,672,7,360761,42857,0,25,21,586,365602,Crataegus-azarolus
279467,6293,7160,7995,8779,7037,4055,2847,1155,569,433,458,740,348,62,1,0.557905,0.803585,441.394,-0.500233,0.904979,104556,84.7955,519977,86.1591,18674,7848,1657,1184,49,54,26,1214,2122,2,19,1,513,4719,20570,103,2936,111,3,154,496,0,331711,15861,320,37,20,625,336430,Crataegus-azarolus
356821,12934,13942,15107,15148,11894,6454,3807,1207,514,393,407,698,486,220,89,0.297295,0.703025,386.82,-0.515086,0.966047,107757,87.2194,437354,89.4249,37309,9913,2657,1090,0,5,2,825,2673,0,41,0,652,5409,22796,271,2444,361,0,26,1595,19,395293,90299,661,28,22,818,400702,Crataegus-azarolus
307061,7524,8675,10025,11521,9265,5389,3337,1012,557,501,491,1045,757,408,174,0.474495,0.752689,408.673,-0.463269,0.916828,109356,113.364,473077,115.594,24817,4384,2044,901,12,25,50,832,1833,4,17,1,485,5082,12541,0,747,96,1,75,304,2,349809,67287,0,17,13,458,354891,Crataegus-azarolus
314175,11704,10443,10586,10372,8488,5314,3748,1166,484,404,284,421,185,38,8,0.24974,0.732319,416.176,-0.534963,0.968433,107359,76.9973,482198,78.8051,22450,6328,2569,1258,0,55,32,1168,2579,3,39,1,753,5036,10645,0,2510,534,3,293,1509,24,371266,60285,0,45,32,724,376302,Crataegus-azarolus
287890,7671,8903,10031,10622,8324,4540,3048,1259,800,667,548,936,695,441,145,0.485285,0.769282,420.998,-0.482288,0.920019,107836,108.557,490662,110.474,21702,5340,1967,1169,13,7,25,990,2098,0,29,1,596,5108,17509,0,1416,76,2,181,217,0,339699,45100,10,1,1,660,344807,Crataegus-azarolus
337230,7052,7624,8562,9563,7845,4574,3145,1129,659,617,624,1020,734,423,175,0.508736,0.777823,420.135,-0.480463,0.912269,109578,111.77,491655,113.708,18928,4178,1893,886,18,11,17,817,1878,0,3,0,532,5173,8623,0,975,31,0,118,141,0,372547,65743,0,25,15,514,377720,Crataegus-azarolus
264104,5811,6555,7760,9008,7982,5401,3958,1152,716,622,669,1212,627,269,127,0.552791,0.799315,433.675,-0.483244,0.89702,106794,103.672,510093,105.323,21451,5857,2338,705,6,7,49,671,1767,0,12,0,295,4584,10117,0,1533,150,25,119,125,5,325570,33709,2,11,5,381,330154,Crataegus-azarolus
249412,7917,9196,10173,9909,6544,3107,1589,1031,755,561,450,924,630,195,82,0.586148,0.821249,441.107,-0.504011,0.890138,106293,95.8351,521935,97.0495,15814,3980,1995,968,3,3,9,674,1676,5,2,0,425,4563,14669,0,1275,95,0,102,20,0,309160,24763,0,19,5,456,313723,Crataegus-azarolus
264567,6476,7979,9347,10219,8060,4560,2681,1240,485,487,443,838,581,215,58,0.534483,0.791221,428.167,-0.497642,0.912418,107982,94.616,502607,96.2048,17289,4247,1945,788,0,0,29,776,2018,0,5,0,492,4603,10407,0,875,59,0,142,321,3,321031,43083,13,25,4,478,325634,Crataegus-azarolus
230723,6717,7641,9197,10164,8697,5742,4621,1368,609,569,566,856,486,200,42,0.518696,0.785525,425.906,-0.495607,0.916899,109509,102.687,501025,104.537,12250,4132,2026,870,9,14,59,674,1902,15,11,0,461,4525,4952,0,874,86,3,78,247,4,310104,51124,2,50,18,491,314629,Crataegus-azarolus
269047,7468,8718,9781,10841,8543,4975,3187,1006,775,728,629,1233,946,457,108,0.506966,0.770232,415.663,-0.47638,0.913962,109432,120.397,484306,122.479,17948,5032,2190,838,7,2,55,777,1724,0,5,0,379,4850,10716,0,1657,22,7,57,14,0,323031,56519,0,11,3,444,327881,Crataegus-azarolus
275958,6886,7635,8291,8550,6401,3217,2094,1114,582,525,540,850,361,82,21,0.59475,0.834893,449.236,-0.516716,0.886873,106046,76.962,535496,77.9148,13842,3597,1848,811,0,12,3,605,1589,0,6,0,376,4384,9025,0,1417,39,0,0,104,1,334828,27834,9,8,1,419,339212,Crataegus-azarolus
352703,14199,16542,17502,11865,5683,2086,1309,731,572,513,490,935,928,806,914,0.488729,0.776395,413.246,-0.496124,0.919494,107670,113.163,477936,114.59,27187,3583,1355,847,0,7,0,712,1576,0,3,0,751,5792,47482,0,1284,71,0,0,76,0,382815,38215,113,2,3,806,388607,Crataegus-monogyna
310760,15819,18163,18256,12007,5979,2087,1303,912,651,513,399,849,761,366,216,0.479045,0.775294,408.995,-0.514626,0.929801,109206,81.5999,473372,82.7751,21568,2701,1648,699,0,10,5,512,1995,0,4,0,338,4929,18276,0,1568,17,0,0,406,0,355429,67379,8,27,8,649,360358,Crataegus-monogyna
324826,12039,14536,15210,11237,5698,1875,1107,870,522,533,490,784,424,147,57,0.543257,0.801482,434.7,-0.50508,0.903139,101465,66.2536,504350,67.1746,17803,17797,1045,976,0,5,43,1260,1637,13,14,0,805,4979,41762,4,16493,54,5,130,208,0,363030,72,29,2,9,654,368009,Crataegus-monogyna
160978,18925,24087,26051,19903,10715,3924,1728,782,486,479,439,717,605,292,61,0.347585,0.6928,382.916,-0.477652,0.949176,96446,106.659,415969,108.899,12262,31498,13480,1071,0,46,21,1228,1625,0,12,0,846,5022,4644,0,68836,9916,0,175,11,1,247950,941,3,0,0,245,252972,Crataegus-monogyna
350777,13498,15310,16101,11543,5868,2329,1444,880,629,514,513,939,866,856,954,0.503129,0.780657,417.534,-0.492555,0.914632,107027,113.446,483899,114.905,24939,4695,1375,1035,0,1,24,768,1539,0,3,0,662,5791,53290,0,1344,30,1,8,32,0,382956,28379,0,5,1,786,388747,Crataegus-monogyna
216174,16646,19014,19160,14286,7761,3433,2097,981,475,431,417,693,314,80,34,0.412136,0.747904,414.818,-0.522148,0.953075,102690,84.2904,473602,85.7915,18323,13777,1251,995,21,27,70,1364,2263,5,33,2,1196,4880,43842,7,11524,168,2,56,887,68,298345,8721,81,9,7,909,303225,Crataegus-monogyna
276701,14718,17988,18465,11969,5407,1979,1274,958,554,537,547,1161,640,383,224,0.461349,0.760856,417.236,-0.494365,0.928509,101819,105.252,476239,106.817,15764,16108,1139,957,8,74,144,1516,1815,10,60,2,1150,5601,58109,93,13887,5,15,49,115,6,318885,1104,454,7,4,647,324486,Crataegus-monogyna
260850,25030,25931,28052,27760,18953,8971,5158,1646,1087,842,595,1017,642,447,300,0.144928,0.541528,340.652,-0.425039,0.970613,91020.3,146.588,349479,152.182,49798,105520,26096,508,0,398,1,1393,5086,0,70,3,559,7741,2166,0,68451,4978,0,267,1102,1,331991,24274,238,25,13,631,339732,Crataegus-monogyna
369623,15539,17490,17189,10670,5106,2182,1647,1060,486,449,366,656,641,370,219,0.479452,0.779002,421.489,-0.511517,0.928941,103538,79.8199,485430,80.984,18199,13434,1293,856,0,1,60,1191,2014,101,1,0,1237,5514,75501,0,6949,62,6,28,308,31,397252,4379,14,21,12,722,402766,Crataegus-monogyna
264994,12568,15004,15546,10836,5322,2071,1197,876,512,456,509,980,767,310,113,0.575948,0.817733,439.233,-0.511436,0.895609,103088,79.8084,514276,80.713,10696,9621,1097,932,0,1,33,873,1295,18,0,0,474,4547,44541,7,7430,57,0,160,11,3,324782,1721,99,1,12,417,329329,Crataegus-monogyna
236069,23083,24112,22932,11973,5083,1849,1218,1235,945,791,748,1132,625,178,31,0.430536,0.758988,422.668,-0.498152,0.931021,97586.5,95.7651,479176,97.1454,1415,12216,6397,2936,0,7,28,2082,1818,1,9,0,1573,5952,67,2,85406,926,1,215,3,15,308038,29,32,0,0,617,313990,Crataegus-monogyna
230819,20167,19030,18460,12704,6589,2509,1626,974,498,456,396,820,696,613,398,0.298353,0.763221,425.224,-0.562545,0.96835,105508,95.2124,494321,96.5536,19764,4396,1700,850,0,23,0,1016,2614,0,36,0,900,5053,28838,0,1490,243,0,14,1028,11,328367,27096,7,51,22,1020,333420,Crataegus-monogyna
240580,15433,18171,18953,12305,5705,2314,1518,704,552,488,409,1034,902,579,214,0.452505,0.754601,409.044,-0.481839,0.925006,104631,112.294,467147,113.977,14999,8217,1401,770,7,9,11,933,1714,2,8,0,728,5017,68072,9,4298,19,0,20,138,13,293184,6080,75,17,2,485,298201,Crataegus-monogyna
212543,15048,16687,17529,12019,6138,2500,1442,790,604,550,470,999,746,689,836,0.513577,0.798509,432.685,-0.518491,0.9234,107030,112.524,508792,113.836,13596,3310,1128,573,0,2,44,877,1703,34,3,1,863,4935,15385,0,682,12,0,25,314,4,303450,34442,2,11,3,851,308385,Crataegus-monogyna
284519,22848,19213,17208,10107,4680,1792,1334,679,438,433,298,360,113,56,27,0.137358,0.756729,434.857,-0.591014,0.981474,101520,45.1728,504693,45.9557,13295,12197,1092,864,0,35,78,1398,2065,2,53,0,1243,4575,45402,0,11335,338,10,231,1590,115,366941,1905,47,48,28,753,371516,Crataegus-monogyna
330459,16789,18074,17204,10315,4979,1922,1234,872,722,614,454,602,214,63,21,0.4967,0.790745,425.267,-0.535258,0.932736,102118,62.0334,489637,62.9151,12596,14144,900,852,208,116,235,1520,1621,7,67,2,1228,5098,54031,45,22552,34,52,110,218,34,365891,2751,420,3,7,610,370989,Crataegus-monogyna
204606,24796,28202,26809,15715,7537,2931,1750,1823,841,699,741,974,382,34,0,0.367851,0.718669,392.581,-0.501746,0.951092,97423.6,87.9283,431716,89.6209,15530,29581,7575,1878,2,9,21,2249,2116,14,51,0,1583,5672,9479,0,76354,2230,0,206,17,9,281842,283,0,0,0,630,287514,Crataegus-monogyna
283956,13670,14729,14547,9192,4810,1889,1209,845,514,552,518,734,380,112,20,0.562431,0.817724,435.552,-0.529992,0.908676,105081,66.7284,510839,67.5342,12549,5901,1216,662,9,11,47,724,1536,0,9,0,612,4557,43131,1,4272,12,27,6,126,3,334032,10661,23,19,12,419,338589,Crataegus-monogyna
247148,16081,18092,18078,12264,6218,2768,1853,1028,457,459,423,961,840,473,165,0.418279,0.752576,414.534,-0.510794,0.946026,103978,98.7921,474923,100.434,17223,9853,1795,1308,23,68,1,1072,2026,0,2,0,815,5081,56334,63,5312,112,0,67,565,0,311813,9696,275,45,22,673,316894,Crataegus-monogyna
363612,15187,16389,16799,12780,7162,2993,1809,993,624,555,523,1082,901,430,215,0.443626,0.760036,414.041,-0.516991,0.943584,106489,95.39,477544,96.9127,26127,7124,1480,1163,0,0,25,1032,2376,1,1,0,1193,6127,46221,0,2915,22,2,6,383,7,403329,40469,0,12,10,1323,409456,Crataegus-monogyna
197924,4353,3269,3082,3415,4353,6021,14301,16344,2320,1026,700,960,809,717,4063,0.318586,0.609953,377.124,-0.329722,0.918638,102229,936.127,415463,968.63,21646,949,46507,2007,0,28,0,902,4584,4,18,7,293,6821,83,0,9,7178,0,139,1071,0,283678,62608,32,334,30,374,290499,Crataegus-monogyna
190413,36284,32722,24584,6956,2159,680,526,745,712,662,731,1316,924,408,93,0.495135,0.810531,430.333,-0.536554,0.919547,97582.4,82.0347,491768,82.7957,65,5400,2794,1997,0,1,83,1818,825,6,1,0,1025,5000,2,0,78634,249,2,182,0,1,277497,0,0,0,0,456,282497,Crataegus-monogyna
281024,17223,15970,14784,9038,4349,1819,1181,869,496,489,408,603,257,77,32,0.264039,0.794614,444.569,-0.58722,0.967671,100961,60.3423,520376,61.1501,9572,12358,884,745,69,111,39,1321,1720,7,55,1,988,4626,26927,98,21387,14,0,60,550,29,349240,1232,425,5,9,635,353866,Crataegus-monogyna
429306,6961,8315,9050,8471,5600,2780,2026,946,428,374,420,662,457,142,15,0.623823,0.828855,453.456,-0.490094,0.870416,96671.3,77.8989,529693,78.8914,1665,15169,1757,4089,0,20,71,2753,1574,26,105,0,1481,5619,519,0,56398,155,0,321,392,20,445944,12,0,1,7,482,451563,Crataegus-monogyna
264600,23765,23648,21270,9721,3617,1458,1369,767,668,320,77,74,33,10,6,0.452726,0.788927,425.444,-0.568743,0.949864,100588,36.0592,487842,36.6451,10860,13577,1132,1148,3,18,133,1447,1705,20,19,0,842,4277,31081,10,40258,196,10,185,1226,11,325103,324,63,3,11,652,329380,Crataegus-monogyna
246215,40519,39049,33683,15695,6051,2141,1922,2032,178,67,25,18,19,40,23,0.208869,0.659818,386.589,-0.555572,0.986151,88640.7,50.7816,410514,52.19,4589,25238,13258,6372,18,137,3395,5522,4360,18,15,0,1680,6462,3000,0,87290,7042,3626,4152,844,29,307344,378,1,12,2,1787,313806,Crataegus-monogyna
303524,17738,19430,19335,13064,6559,2578,1664,802,390,394,437,804,506,186,115,0.397592,0.745015,407.24,-0.534243,0.957515,103639,70.7634,462876,72.0389,22412,13010,1533,1160,0,6,69,1293,2251,7,20,0,1002,5224,61859,4,10430,195,12,87,1188,5,348987,15155,20,21,8,761,354211,Crataegus-monogyna
122947,4281,4823,6737,11637,13425,11849,13983,5671,1045,519,411,730,708,658,3154,0.327675,0.630965,378.58,-0.36711,0.92523,100490,423.558,415239,435.733,51125,9105,28577,1452,0,1,0,769,2220,0,4,2,255,5459,14349,0,76,6478,0,171,341,0,250533,24825,0,9,2,349,255992,Crataegus-monogyna
143839,28706,26852,20932,6541,1988,570,452,714,725,613,605,960,618,337,29,0.428345,0.78051,418.576,-0.519271,0.931701,95470.3,104.083,469738,105.197,37,5256,1734,1492,37,88,17,1489,857,1,29,0,914,4607,0,0,73111,83,0,22,0,0,207470,0,0,0,0,293,212077,Crataegus-monogyna
133855,8740,11445,14364,16568,12078,5990,3239,1036,750,701,658,1130,770,318,267,0.291377,0.640588,378.98,-0.416092,0.941126,100377,165.987,415745,170.624,27109,42995,9498,283,0,21,0,427,2400,0,9,1,325,4928,902,16,8247,1821,0,180,87,0,216091,23666,106,23,1,285,221019,Crataegus-monogyna
366967,10111,11587,11972,8451,3775,1240,685,553,491,383,434,977,870,359,296,0.610899,0.834097,443.746,-0.501394,0.867363,104171,80.8821,523395,81.6688,6077,4683,1181,717,0,5,17,715,1166,2,6,0,491,4875,66708,0,1522,44,1,62,0,0,387893,587,15,1,4,398,392768,Crataegus-monogyna
366250,12252,14035,14808,11374,6268,2543,1713,827,589,608,567,1044,1006,898,1075,0.482114,0.767316,415.823,-0.477225,0.915862,106814,134.742,480850,136.594,27760,5413,1573,1074,0,0,17,902,1731,14,0,0,872,6407,54164,0,1367,31,0,41,40,7,390576,29227,0,2,0,985,396983,Crataegus-monogyna
275020,11229,13347,14618,12618,7561,3325,2077,1108,673,649,567,1168,1154,826,536,0.483384,0.769787,418.231,-0.497412,0.927984,107578,124.343,485830,126.181,21153,5787,1383,923,0,0,7,819,1729,0,0,0,896,5534,23839,0,1883,32,0,13,62,3,336882,42847,0,10,2,869,342416,Crataegus-monogyna
327546,5281,4085,4143,6557,8494,9435,13078,5922,1008,574,437,753,730,712,3235,0.404964,0.680747,405.304,-0.358744,0.899852,100675,475.297,455719,487.542,50488,29329,45364,3063,0,9,0,1173,2922,0,3,3,325,6710,6086,0,316,5270,0,217,192,0,384861,17631,14,8,4,451,391571,Crataegus-monogyna
204857,19450,22868,22529,13272,6168,2421,1500,906,604,625,528,940,421,180,40,0.419324,0.744092,406.475,-0.50287,0.942267,103283,92.6922,461256,94.2642,13800,10001,1531,1006,9,9,30,1138,2143,1,12,2,814,5002,66888,0,5808,51,0,64,543,6,279678,4713,3,28,20,576,284680,Crataegus-monogyna
294385,16660,18279,17065,9214,4238,1720,1280,920,667,587,697,1288,572,66,2,0.457237,0.772151,424.105,-0.502927,0.925729,96134.7,86.52,479456,87.7545,96,11398,1256,4088,36,33,64,2391,981,65,7,0,1412,5637,1,0,90228,36,1,146,4,8,314220,9,1,0,0,666,319857,Crataegus-monogyna
232511,14927,17904,18409,12184,6287,2481,1733,943,625,565,586,1045,721,323,93,0.518795,0.786765,421.825,-0.491965,0.907939,104977,88.8207,488066,90.073,11029,6002,1045,813,0,11,18,950,1413,63,9,0,707,4700,65718,0,1581,52,0,25,82,28,303106,3479,1,3,2,499,307806,Crataegus-monogyna
301285,19599,21398,20516,10917,4706,1723,1340,1016,748,647,463,1028,796,425,356,0.463308,0.773223,406.993,-0.512968,0.930962,108347,90.5162,469036,91.7538,25351,3257,1627,954,0,0,39,830,2129,16,2,0,689,5385,24882,0,1581,6,2,27,233,1,349120,58837,7,14,0,841,354505,Crataegus-monogyna
296815,15395,18716,19819,13853,7297,2944,1512,945,600,620,558,1077,1092,1030,1358,0.445876,0.748604,400.603,-0.483108,0.929257,107212,131.106,457519,132.99,27764,5994,1667,771,0,3,24,656,1669,0,4,1,560,5844,45191,0,1729,33,0,3,41,0,343509,46110,48,4,5,648,349353,Crataegus-monogyna
334277,14808,17140,18121,12367,6745,2800,1716,1012,700,614,565,1062,1093,786,530,0.459235,0.75827,409.479,-0.492728,0.930166,106374,114.51,470174,116.204,27202,6569,1803,1245,0,0,29,885,2051,0,0,0,869,6092,55899,0,2376,62,4,32,169,3,372404,30537,0,10,1,1038,378496,Crataegus-monogyna
212909,18757,21110,21735,13996,7008,3049,1922,936,435,463,511,906,787,468,264,0.414471,0.748302,410.5,-0.521403,0.952137,104899,95.8547,469811,97.457,18968,8744,1893,1321,0,1,92,1388,2198,4,12,1,1112,5203,40004,1,4268,360,11,197,625,26,298907,24032,82,37,27,538,304110,Crataegus-monogyna
358272,4541,5274,6240,7180,5622,3331,2495,935,415,404,386,724,375,156,23,0.664348,0.845575,459.271,-0.492729,0.852302,97335.3,73.2051,540883,74.12,3269,12618,4518,4157,0,32,26,2067,1496,9,92,2,885,4747,1083,0,35790,1262,0,315,156,3,388993,55,0,0,0,313,393740,Crataegus-monogyna
253711,13008,15774,16854,12869,6691,2377,1346,756,559,520,427,954,931,599,306,0.534874,0.794686,432.109,-0.50352,0.911289,102337,94.1951,501282,95.4096,13917,13775,1193,839,0,15,42,988,1568,11,6,2,700,4904,36696,0,17733,149,0,95,63,0,320060,2116,3,3,7,491,324964,Crataegus-monogyna
180934,15714,19163,19666,14559,7865,3248,2143,912,580,445,402,897,733,364,180,0.387573,0.733302,407.577,-0.512581,0.955479,103943,111.06,463916,112.983,18634,11887,1221,825,8,13,37,1137,2124,3,15,0,1025,4994,37977,0,7505,73,1,23,713,22,267733,17178,4,21,16,642,272727,Crataegus-monogyna
298633,17308,16911,16330,10248,4867,2037,1237,820,404,326,353,716,416,162,69,0.452394,0.788577,434.429,-0.558316,0.949704,101422,63.3622,503846,64.2872,13083,14226,1694,1083,23,58,58,1745,2195,5,23,0,1138,4964,33541,0,22742,317,4,216,1115,37,354363,3104,72,39,16,753,359327,Crataegus-monogyna
306025,15420,17482,16462,9902,4961,2112,1591,1035,634,600,496,921,633,252,45,0.488158,0.777838,423.24,-0.503115,0.924239,102624,88.2346,487049,89.5464,14355,13924,1249,1069,2,10,66,1595,1954,10,15,0,1095,5356,60811,0,10070,69,3,71,380,8,343462,1945,18,18,19,589,348818,Crataegus-monogyna
298157,13733,16736,17207,11483,5766,2364,1452,728,573,531,470,845,876,656,461,0.479032,0.765729,417.537,-0.493325,0.924789,102248,102.54,477307,104.03,14540,15775,1177,838,16,177,79,1281,1825,5,104,0,889,5316,59638,472,16650,22,2,59,249,35,332710,1098,1257,1,7,596,338026,Crataegus-monogyna
280068,14992,16647,17005,11880,5803,2481,1707,847,527,460,397,826,689,473,205,0.384019,0.76571,424.028,-0.535683,0.953996,103714,91.0464,489857,92.4304,16355,9893,1219,1576,0,10,79,1657,2088,12,16,0,1310,5223,53278,0,4405,28,12,220,412,56,337341,8223,0,27,10,697,342564,Crataegus-monogyna
232650,18294,18358,17704,12910,6486,2470,1464,916,582,529,481,771,636,545,454,0.376927,0.77516,424.956,-0.550052,0.956711,107062,92.4515,496046,93.7513,16112,3939,1546,855,0,0,7,1004,2215,5,2,0,685,4925,17440,0,1181,94,0,17,903,5,325137,41883,16,46,16,914,330062,Crataegus-monogyna
253035,16093,18306,17405,9748,4526,1647,1149,793,507,505,516,688,362,101,18,0.52984,0.797796,428.502,-0.507903,0.910891,103663,83.5801,497167,84.6596,11384,8297,1384,817,0,3,56,995,1610,3,5,0,750,4880,54862,0,4131,203,26,36,130,0,306570,3084,0,17,19,448,311450,Crataegus-monogyna
215446,16263,16792,16353,11919,6805,3220,2263,1145,628,588,503,745,697,539,429,0.433088,0.774945,429.193,-0.52324,0.944893,105288,110.59,500565,112.173,17543,7431,1089,1120,0,0,41,1358,1842,18,3,0,1114,5230,22891,0,3135,4,0,29,430,16,309061,23549,13,3,1,960,314291,Crataegus-monogyna
357287,17844,19989,19552,11002,4699,1785,1310,966,481,414,461,753,464,211,83,0.495428,0.784421,419.908,-0.515358,0.923981,102068,67.3686,480832,68.3363,17284,18554,1170,676,69,187,74,1250,1814,10,105,0,969,5238,63380,200,22131,28,5,16,165,4,383880,962,733,10,24,419,389118,Crataegus-monogyna
190801,16222,14338,13700,9353,4977,1948,1247,869,424,390,356,514,177,65,33,0.184946,0.747942,444.03,-0.5549,0.972876,98968.2,65.1411,516676,66.2322,7128,11470,823,901,83,136,127,1687,1980,2,144,3,1224,4300,11184,20,25552,183,8,169,1680,48,274769,466,190,6,22,670,279069,Crataegus-monogyna
459798,17644,18004,17241,10408,5034,2186,1343,1014,555,499,396,459,163,27,20,0.525635,0.81214,429.715,-0.552658,0.927797,105657,49.81,501802,50.4819,24378,8279,1481,957,1,10,0,1144,2291,0,22,1,886,5342,58213,0,4457,138,0,22,993,30,487701,25045,8,7,6,825,493043,Crataegus-monogyna
147413,15601,18925,22275,23772,17106,8624,4925,1450,1008,919,787,1333,901,538,395,0.132931,0.533251,345.136,-0.414844,0.969818,92625.2,187.313,357692,194.19,43435,75884,18081,423,7,222,0,909,4089,0,67,4,541,6538,2275,24,30226,2184,0,139,722,0,246553,22702,493,15,19,490,253091,Crataegus-monogyna
307365,17701,18615,17523,9583,4533,1876,1445,826,500,485,494,786,300,61,29,0.463477,0.787143,424.788,-0.538182,0.939088,103658,65.139,491006,66.0758,11179,9385,1292,881,8,40,14,1095,1872,16,35,0,899,4997,68875,3,6340,120,0,138,328,3,353083,2588,99,15,23,681,358080,Crataegus-monogyna
411279,14466,15283,15172,10804,5718,2571,1726,1133,430,348,375,690,571,237,97,0.475531,0.787506,432.575,-0.533002,0.937709,103105,72.2953,503021,73.3447,14839,12693,2501,1303,4,40,65,1473,2550,12,36,0,1106,5796,64063,32,12831,358,3,116,986,12,444167,3274,138,35,7,872,449963,Crataegus-monogyna
342895,14783,16874,16556,10217,4763,2081,1573,995,596,556,522,911,733,363,166,0.454002,0.760015,412.231,-0.501391,0.934064,103821,100.192,470996,101.703,16466,11597,1490,1018,9,25,128,1623,2241,18,20,0,1132,5753,75777,1,9963,32,20,98,394,12,358898,6060,91,5,14,742,364651,Crataegus-monogyna
201117,34795,34005,27634,10026,3321,1350,1603,1684,739,262,6,0,0,0,0,0.397497,0.766519,407.072,-0.562984,0.957017,96237.4,44.0018,452383,44.7759,259,11173,10657,2171,0,36,18,2723,2648,1,58,0,1858,4985,30,0,91578,6568,2,745,371,123,279025,4,0,0,0,733,284010,Crataegus-monogyna
118140,2792,2428,2632,4261,6228,6917,10214,4386,818,508,391,658,536,543,2350,0.337677,0.62362,389.927,-0.335888,0.913612,99233,638.088,430495,657.813,22241,6061,28836,1847,0,20,0,615,2987,0,8,3,150,4912,1443,0,26,11510,0,5,801,0,183275,18109,4,37,13,290,188187,Crataegus-monogyna
177947,13280,14721,14921,8905,4063,1668,1114,785,605,549,517,897,694,607,534,0.550746,0.804117,434.57,-0.489027,0.895031,104315,127.766,508267,129.163,7817,5333,849,644,0,4,36,813,1039,19,3,1,654,4490,41297,0,1511,24,3,21,16,1,243062,2076,2,2,1,429,247552,Crataegus-monogyna
250223,2629,2746,2917,2423,1641,1061,665,275,182,177,163,140,202,161,8,0.407742,0.864444,470.132,-0.576757,0.909353,100399,66.9034,564793,67.4149,4752,6755,160,123,5,0,465,680,243,81,0,0,519,3407,8234,0,7604,0,206,10,0,0,252747,252,0,0,0,176,256154,Daphne-cneorum
