@relation 'classificacao_imagem-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute CoefficientVariation numeric
@attribute Median numeric
@attribute MedianDeviation numeric
@attribute direction_0 numeric
@attribute direction_7 numeric
@attribute fourier2 numeric
@attribute fourier5 numeric
@attribute fourier13 numeric
@attribute fourier21 numeric
@attribute fourier28 numeric
@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH8 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH32 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKSumAverage0 numeric
@attribute HARALICKInformationMesuresofCorrelation1-0 numeric
@attribute HARALICKInformationMesuresofCorrelation2-0 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKDifferenceEntropy90 numeric
@attribute HARALICKAngular2ndMoment135 numeric
@attribute HARALICKContrast135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_5 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_45 numeric
@attribute vetor_caracteristica_47 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc21 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc46 numeric
@attribute histogram_acc58 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
0.671444,0.444592,0.258992,516,321,0.011881,0.036684,0.002313,0.000011,0.000359,250799,19224,15405,12234,4490,2743,1188,804,360,337,356,370,454,239,231,574,427.14,-0.678873,0.98634,105011,0.918756,0.009176,69.5547,496838,70.1815,10134,0,6948,851,218,17,7,20,303,876,0,21,0,242,3742,17000,1,13315,44,0,31,165,0,289177,26143,95,895,0,226,4,292919,Buxus-sempervirens
0.656637,0.455591,0.263694,471,260,0.015405,0.037244,0.001632,0.000337,0.000293,316468,11870,12097,11686,5363,3596,1651,1243,187,96,87,98,247,235,239,600,445.246,-0.633489,0.958081,106888,0.700899,0.018237,43.5987,529781,43.9853,7007,120,2811,1136,238,1,8,21,264,1104,1,213,0,251,3705,8586,44,1316,891,0,30,1101,12,353249,40315,204,2027,0,364,6,356954,Buxus-sempervirens
0.578265,0.515063,0.262978,429,250,0.003845,0.030782,0.000698,0.000269,0.000235,306120,15262,10862,9714,6001,3462,1423,881,296,155,163,165,212,141,120,271,446.699,-0.646985,0.984634,103613,1.01178,0.00785,35.0507,527710,35.4663,2892,198,3090,1124,291,13,60,0,472,1135,1,407,0,407,3713,684,69,1429,2517,0,10,3552,32,375945,42872,719,3641,1,388,29,379658,Buxus-sempervirens
0.678324,0.382184,0.211987,542,247,0.030304,0.032395,0.001201,0.000216,0.000144,298783,19529,16982,12734,2979,1822,977,926,241,97,128,83,249,259,248,565,441.577,-0.631887,0.95563,107435,0.67461,0.019516,44.7935,524292,45.1251,6513,84,3783,956,287,107,53,1,300,1050,0,202,0,284,3719,9227,24,4151,517,0,9,793,7,337468,39445,127,1473,0,307,19,341187,Buxus-sempervirens
0.661087,0.431624,0.235967,485,263,0.001913,0.028226,0.000938,0.000511,0.000099,260023,23294,14676,12180,5458,3472,1413,886,505,124,136,126,234,281,259,683,423.167,-0.641365,0.993137,102710,1.32667,0.002031,47.3694,487078,47.9547,3154,142,1422,1217,93,1,29,0,174,1201,0,207,0,412,3879,2361,28,704,806,0,0,1338,51,365132,59160,358,2023,0,285,33,369011,Buxus-sempervirens
0.640203,0.434382,0.240128,535,251,0.013527,0.027013,0.000495,0.000476,0.00042,258763,19316,13981,10912,5314,3718,1871,975,139,110,126,88,214,182,185,641,439.63,-0.664364,0.991579,99223.6,1.12606,0.003478,46.4977,509594,46.9968,8170,129,6846,1040,362,0,8,0,277,1185,0,238,0,383,3737,14151,2,14935,1227,0,1,2052,12,337695,15458,60,2267,0,504,7,341432,Buxus-sempervirens
0.708736,0.445724,0.275564,409,282,0.006503,0.034358,0.002217,0.000436,0.000477,316040,18538,14510,9607,1909,1317,744,552,294,123,142,155,353,291,198,110,458.498,-0.648199,0.939342,104496,0.392749,0.022069,33.0056,549516,33.2168,5469,69,2435,895,165,116,34,46,474,964,4,176,0,334,3617,21051,36,3021,195,2,8,335,1,351594,17058,227,1090,0,216,25,355211,Buxus-sempervirens
0.494587,0.551519,0.235857,454,248,0.021149,0.021569,0.000697,0.000768,0.000701,404030,13127,12735,11763,4721,3130,1579,759,237,126,112,90,164,131,127,204,444.401,-0.634522,0.961666,107385,0.737779,0.019755,33.2137,528957,33.5405,6106,108,3858,1125,373,1,47,0,527,1215,0,356,0,517,3955,2844,88,2209,2731,0,78,4336,143,424575,52565,1168,3856,24,408,33,428530,Buxus-sempervirens
0.541285,0.465962,0.204359,493,247,0.027076,0.013231,0.000037,0.00144,0.000451,392114,14719,13879,12369,4747,2921,1438,890,216,96,86,78,166,141,115,311,441.051,-0.624365,0.963311,107344,0.797528,0.018944,37.8791,523198,38.2392,8903,165,2785,1064,264,17,63,0,497,1324,0,392,0,561,3985,6735,10,1671,1883,0,76,5018,123,413957,51997,85,2947,55,316,54,417942,Buxus-sempervirens
0.651335,0.425551,0.239511,560,415,0.016398,0.034357,0.005106,0.001522,0.000081,172137,21565,19192,15931,5262,3013,1159,1092,256,12,18,8,12,4,2,0,441.503,-0.602686,0.993559,79449.6,1.72628,0.002351,25.9818,485410,26.7926,0,0,21,28,0,146,91,5269,2864,610,19,16,4,2599,4052,0,0,0,5,11250,1541,385,623,198629,0,0,33,9,59,405,202681,Carpinus-betulus
0.520837,0.572581,0.260369,669,393,0.004707,0.037218,0.005488,0.001966,0.000445,160707,4325,6868,9336,14499,13368,8450,6592,2623,472,403,299,546,471,423,948,385.089,-0.312193,0.900691,88433.3,2.97828,0.018529,403.161,408098,415.905,3042,0,50102,19011,20456,3,277,39,9499,1029,10,0,0,618,4785,42,0,44437,733,0,1092,4,1,213233,1495,10,19744,1,101,43,218018,Carpinus-betulus
0.608811,0.426407,0.220779,497,487,0.026769,0.040508,0.005706,0.002446,0.000013,159313,20165,21218,19838,8976,4995,1762,891,872,198,116,22,10,0,0,0,398.225,-0.599121,0.995436,80013.6,2.07642,0.001424,49.4032,416227,50.8888,0,0,11587,636,7888,252,132,12772,14870,1471,63,38,0,1108,4256,0,0,13831,148,6771,13189,660,16,197314,0,0,784,0,781,65,201570,Carpinus-betulus
0.456167,0.571732,0.214827,747,478,0.049251,0.001781,0.002578,0.000296,0.000177,275371,3759,4509,5665,10504,11497,11043,15421,7586,920,780,490,829,682,576,2049,360.506,-0.306206,0.917731,89647.7,3.43354,0.015615,547.17,374398,568.789,19804,0,91813,56204,7719,1,404,0,9656,2531,2,1,2,1194,5854,434,0,31899,10201,0,426,128,6,292862,14682,91,66405,0,219,151,298716,Carpinus-betulus
0.581277,0.483254,0.246343,754,341,0.019276,0.040662,0.006581,0.002752,0.000404,145106,24273,23348,19946,8172,5348,2499,2237,615,0,0,0,0,0,0,0,430.678,-0.556184,0.993274,77844,2.26421,0.00157,52.5434,464982,54.3726,0,0,296,138,1,1728,455,3001,1309,480,0,4,0,2526,4373,0,16,334,11,658,285,257,391,180263,6,60,149,4,23,434,184636,Carpinus-betulus
0.547456,0.542778,0.260413,627,393,0.007221,0.036786,0.005577,0.001151,0.000226,152132,14742,15394,15127,8620,5608,2212,924,622,406,378,202,334,169,82,28,381.002,-0.562964,0.993859,79122.7,2.34384,0.002002,79.4871,389211,81.7589,0,0,16793,4511,77,12716,10171,7903,13024,1498,0,45,2,799,4219,0,26,34127,494,2890,13115,391,23,169390,4,226,5005,9,62,428,173609,Carpinus-betulus
0.505118,0.610808,0.269442,912,298,0.024331,0.042544,0.004801,0.002612,0.000046,130881,6629,9561,12618,15681,13347,8169,6766,2857,543,356,333,526,496,422,1054,346.555,-0.285407,0.911991,82721.5,3.58929,0.011964,459.192,345930,476.648,6114,0,61782,36731,6849,0,262,16,5440,1455,0,0,0,792,4969,129,0,59389,4715,0,157,25,5,171194,2703,49,41446,2,98,119,176163,Carpinus-betulus
0.652508,0.431004,0.24345,628,393,0.000274,0.051984,0.007644,0.002652,0.000034,149905,20433,19826,17677,7391,4772,2376,1890,738,16,12,0,0,0,0,0,423.627,-0.579365,0.993829,77831.2,2.09115,0.002161,45.4738,453393,46.9771,0,0,497,29,30,103,63,7144,16241,1056,1124,37,0,3053,4224,0,0,642,0,2050,60024,676,1050,189833,0,0,29,7,404,334,194057,Carpinus-betulus
0.626805,0.456349,0.251086,602,416,0.015523,0.031848,0.003534,0.001166,0.000084,148255,19284,16635,14767,6405,4073,2006,1690,548,50,46,14,8,6,2,0,430.847,-0.578712,0.995674,78338.1,2.21639,0.00112,49.7995,465994,51.4842,0,0,183,142,0,2031,515,6192,1489,501,0,8,0,2375,4069,0,0,174,32,4792,326,70,744,171455,0,16,174,2,10,486,175524,Carpinus-betulus
0.549675,0.534153,0.256674,700,380,0.015614,0.030463,0.005514,0.002317,0.000419,148167,5095,7453,9769,12621,10970,7017,5802,2574,549,432,328,575,452,445,1533,350.005,-0.30482,0.907949,91420.6,3.22377,0.015856,472.053,362651,486.856,9337,1,55018,37909,332,0,341,0,1383,1282,0,0,0,378,4684,181,26,23829,10417,0,8,22,0,180722,15360,273,48326,1,33,65,185406,Carpinus-betulus
0.510913,0.526426,0.232535,699,345,0.019319,0.026813,0.004889,0.000999,0.000366,178663,2605,3572,4707,8921,9436,8645,10461,5327,779,647,500,702,526,424,1985,373.679,-0.303928,0.897023,95462.5,3.14466,0.01994,704.696,401206,727.868,9634,0,56916,39509,1005,0,336,0,2900,1936,0,0,1,596,4880,50,0,12580,4889,0,15,55,0,226636,19234,229,44398,0,62,133,231516,Carpinus-betulus
0.594631,0.47549,0.248093,600,410,0.01062,0.047046,0.005604,0.001648,0.000519,173552,17652,16918,15637,8658,5850,2901,2408,888,52,26,18,28,14,12,8,442.663,-0.598205,0.995158,81094.6,2.07249,0.002063,55.0731,489623,56.7466,0,0,211,155,0,1217,419,5826,3733,661,0,2,1,3602,4197,0,3,51,35,4331,1327,312,1805,215380,22,45,190,1,15,713,219577,Carpinus-betulus
0.461916,0.606046,0.240822,719,447,0.021712,0.008094,0.000821,0.000852,0.000452,269181,5757,6526,7823,11914,12251,10442,12408,5866,1018,750,506,838,526,476,1668,367.458,-0.338835,0.927204,91661.2,3.11751,0.016779,377.222,386937,390.837,15409,0,79274,53730,4505,4,192,0,5518,2712,3,0,0,1324,5675,357,0,34882,14116,0,316,378,31,296954,12938,89,67846,1,173,186,302629,Carpinus-betulus
0.576566,0.494039,0.252135,720,377,0.022497,0.042863,0.004989,0.001608,0.000041,140992,18197,19863,18548,9619,6183,3072,2284,863,104,48,36,42,6,2,0,415.436,-0.571758,0.995822,77039.1,2.40133,0.00127,54.0937,439056,56.1758,0,0,812,351,0,5344,5265,1440,17699,1249,0,14,4,2700,4468,0,0,721,408,235,14576,546,538,175781,0,0,759,7,20,1910,180249,Carpinus-betulus
0.600095,0.452237,0.23709,525,485,0.01441,0.032574,0.005031,0.000911,0.000281,138447,4456,6712,9247,12651,11692,7494,6405,2654,457,371,280,571,473,335,722,375.375,-0.319411,0.913752,88815.9,3.08364,0.016957,410.693,394463,423.729,5297,0,41056,19154,10204,2,192,98,5440,1322,10,0,1,850,4680,456,0,52607,2472,0,469,24,7,185996,2968,43,21626,0,121,90,190676,Carpinus-betulus
0.530929,0.561842,0.265564,785,287,0.016999,0.037735,0.005224,0.001798,0.000399,165295,18004,21222,21409,12412,7634,3006,1696,932,101,52,28,31,12,2,0,408.522,-0.582162,0.994285,79658.5,2.16383,0.00164,56.5135,431679,58.2988,0,0,3180,535,117,17470,1067,31004,14723,932,0,59,8,1511,4251,0,4,2373,111,32067,5082,231,40,225127,2,32,646,4,95,422,229378,Carpinus-betulus
0.523301,0.54846,0.251423,693,375,0.003401,0.03107,0.00388,0.00099,0.000788,174347,2083,2152,2521,5343,6356,7385,12142,10570,1846,1255,745,1010,629,467,2338,361.735,-0.285036,0.905456,93107.6,3.6663,0.016935,1089.8,381034,1132.96,11706,0,58049,45992,2042,10,584,0,6808,3004,0,0,0,1017,5189,29,0,5545,4455,0,92,156,4,214829,26300,216,50447,0,130,211,220018,Carpinus-betulus
0.515075,0.440126,0.185594,668,415,0.033008,0.042659,0.006996,0.002562,0.000433,211040,30340,28393,24401,9057,5566,2095,1197,632,330,264,176,218,92,37,16,383.323,-0.598287,0.994806,82654.2,2.01929,0.001891,60.6519,397399,62.1181,158,0,23277,25554,8217,1,315,54,4842,1990,0,201,0,798,4768,10,0,71440,15830,3,1865,1242,7,260653,74,3,41384,16,571,20,265421,Carpinus-betulus
0.575528,0.444444,0.220317,573,455,0.018507,0.040279,0.006614,0.002451,0.000021,157261,5599,7657,9799,11238,10200,7144,6863,2558,536,488,360,571,433,437,1618,364.825,-0.325076,0.908093,95548.4,2.93309,0.018963,452.751,388769,465.522,8266,0,45018,36823,203,13,384,0,1342,1288,0,0,1,378,4654,59,9,11562,15409,0,3,27,0,202835,22336,437,52232,1,31,115,207489,Carpinus-betulus
0.531248,0.467727,0.211394,715,376,0.023254,0.041818,0.005621,0.001692,0.000288,144524,2327,3077,3921,7615,8529,8139,10518,5583,941,728,527,774,597,512,2166,355.431,-0.286257,0.905078,91788,3.57051,0.015879,787.485,370539,816.857,12222,0,57816,36265,1444,4,573,0,3539,1800,1,0,0,557,4830,135,4,14094,5330,0,5,49,0,184051,18373,292,41595,0,68,121,188881,Carpinus-betulus
0.571553,0.502976,0.251579,546,408,0.010983,0.043466,0.006155,0.002328,0.000002,216014,17948,18905,18066,9857,6543,3167,2624,888,11,10,3,0,0,0,0,440.065,-0.621819,0.994565,83101.6,1.78752,0.002427,45.8922,487933,47.1672,0,0,217,106,2,3448,810,4008,23340,687,0,2,2,2612,4280,0,0,27,7,328,31714,183,1019,279603,0,0,113,3,31,628,283883,Carpinus-betulus
0.508471,0.546769,0.242177,684,400,0.035862,0.034315,0.002835,0.001065,0.000792,129290,3221,4533,6665,12199,12404,10124,10092,3511,556,513,356,549,504,469,1009,355.841,-0.283738,0.905754,86866,3.54038,0.01442,552.385,364250,573.96,11960,0,59437,27674,8036,0,214,4,4500,1186,5,0,0,683,4809,456,0,44434,3126,0,89,19,0,179574,5144,80,30800,0,102,90,184383,Carpinus-betulus
0.51763,0.533333,0.238857,828,308,0.031155,0.046145,0.006955,0.002307,0.000407,147084,2267,2493,3094,6993,8536,9944,14648,5430,559,472,317,514,473,364,1109,375.709,-0.278372,0.896939,86848.9,3.55553,0.016231,715.979,392184,745.772,4042,0,63778,27117,18949,0,465,8,18375,1406,10,0,0,724,4864,3,0,21868,813,0,820,13,2,197502,2816,170,27930,2,141,90,202366,Carpinus-betulus
0.512417,0.57988,0.259288,797,368,0.002206,0.023788,0.003686,0.000378,0.000709,140462,5949,8555,10883,14315,13132,9796,9289,3890,562,518,361,533,422,317,951,340.826,-0.289358,0.915695,85489.4,3.62803,0.012486,511.493,342178,531.441,11739,0,67542,51556,1950,0,371,0,3853,2124,0,0,0,941,4998,346,0,26341,19527,0,43,88,7,186122,9243,152,71083,2,89,165,191120,Carpinus-betulus
0.657385,0.418478,0.238696,619,396,0.0175,0.048391,0.006548,0.002492,0.000393,181387,21766,20465,17239,6413,4380,1821,1654,330,22,14,4,4,12,2,4,446.431,-0.575492,0.988771,80666.9,1.72642,0.003832,29.678,495487,30.563,0,0,4,21,0,132,69,2138,6905,596,51,10,0,2947,4186,0,0,0,0,764,11152,391,672,225449,0,0,21,5,45,357,229635,Carpinus-betulus
0.549227,0.520499,0.248536,609,393,0.019476,0.040793,0.003656,0.000925,0.000981,179858,2441,3463,4826,9184,9618,8290,10119,4317,630,479,387,644,573,444,2095,376.274,-0.310771,0.897871,96100.9,3.04882,0.020368,644.196,405833,664.559,6560,0,55605,40884,390,4,439,6,2260,1631,0,0,2,539,5041,20,0,10298,5762,0,16,46,0,227215,19601,297,46646,2,44,124,232256,Carpinus-betulus
0.48152,0.642685,0.268185,820,339,0.004643,0.014651,0.001691,0.000643,0.000674,213022,2652,3402,4726,10109,11345,10898,13838,5054,635,485,405,692,590,466,1678,373.584,-0.292519,0.899583,89870.6,3.33382,0.017705,637.405,393242,661.11,10259,0,77661,39736,10601,14,371,51,10631,1654,8,0,2,904,5284,203,0,30810,2552,0,447,35,14,252276,5954,125,42288,1,110,160,257560,Carpinus-betulus
0.517044,0.457919,0.198199,864,320,0.039154,0.049094,0.006735,0.002679,0.000041,135105,4499,6363,8608,13274,12494,7986,6745,2740,609,455,377,623,508,420,1157,358.696,-0.29835,0.906852,88275.1,3.30253,0.015348,475.319,370150,491.195,8677,0,50884,28461,3313,1,184,3,2717,1052,0,0,0,525,4757,426,0,50309,4506,0,27,5,1,177823,5216,119,32967,0,45,53,182580,Carpinus-betulus
0.517523,0.521673,0.236142,626,374,0.027904,0.040603,0.00545,0.002405,0.0004,168636,13653,15486,16116,13219,10438,5671,4351,1102,123,72,16,21,2,0,0,414.971,-0.585723,0.994868,81163.3,2.29082,0.002057,67.4604,443973,69.8304,0,0,2497,1164,8,14375,9820,12063,29995,1148,0,24,5,1274,4298,0,22,1556,526,2843,20808,479,29,233770,14,208,1690,3,44,648,238068,Carpinus-betulus
0.538246,0.493662,0.226938,635,397,0.013159,0.03708,0.005693,0.001854,0.000086,165870,20258,20279,19208,8465,5118,2184,1477,944,133,112,46,46,16,2,0,385.831,-0.596039,0.995425,77587.1,2.10237,0.002176,46.6138,394152,48.0674,85,0,12565,6713,8870,915,1024,7497,15253,1837,32,51,1,1753,4471,6,0,32829,2209,3935,33591,852,119,189594,0,0,8922,2,287,227,194065,Carpinus-betulus
0.614718,0.485919,0.258591,685,433,0.010013,0.035994,0.005152,0.001755,0.000068,115403,8625,11773,14961,15428,12395,6671,4998,1960,444,359,263,487,380,286,647,351.242,-0.309184,0.9306,80664.4,3.49265,0.01059,362.101,349406,375.344,3419,0,46234,19585,16798,3,378,144,7442,1613,5,0,2,1097,4776,223,0,67402,2092,2,1036,52,8,153883,1462,88,21677,0,77,197,158659,Carpinus-betulus
0.512979,0.514368,0.224935,646,398,0.004581,0.033131,0.005708,0.000892,0.000396,154991,2370,3287,4359,9092,10707,10125,12247,3777,496,375,289,495,501,380,1059,385.933,-0.291998,0.893916,88231.5,3.246,0.018212,572.695,409089,594.07,2413,0,60322,20705,20282,0,242,41,15998,1311,20,0,0,825,4761,3,0,25020,374,0,737,10,4,208502,1709,64,21079,0,94,74,213263,Carpinus-betulus
0.524968,0.543383,0.241823,802,392,0.019673,0.014788,0.002078,0.001374,0.000302,265753,2511,3121,4072,8572,9986,10044,14434,7124,972,814,596,818,628,478,1712,366.151,-0.298298,0.903063,93237.7,3.34498,0.01809,697.778,387301,723.869,16492,0,86041,53995,2924,0,364,0,5445,2710,0,0,1,1174,5705,63,0,17820,4143,0,101,204,5,287071,20782,176,58138,1,135,240,292776,Carpinus-betulus
0.43735,0.627907,0.234884,761,363,0.000887,0.021068,0.000389,0.00084,0.000865,240884,2406,3317,4025,8715,10198,10232,13866,6512,859,691,474,720,486,423,1721,379.853,-0.305299,0.902397,91777,3.2098,0.019092,654.54,404961,677.864,11255,0,76739,42835,7247,0,532,8,9292,2139,32,0,0,1254,5376,87,0,27359,4426,0,232,154,13,278007,7401,184,47261,0,132,203,283383,Carpinus-betulus
0.574755,0.485856,0.24052,694,415,0.010202,0.045346,0.006146,0.002206,0.000094,144383,4095,6378,8847,14142,13349,9452,8176,2632,518,357,355,631,525,475,1151,362.49,-0.302162,0.907801,88499.3,3.25149,0.015834,448.121,375694,463.539,9254,0,53802,29379,4711,0,351,3,3147,1176,1,0,0,661,4862,486,0,53691,4152,0,35,7,9,194220,4385,115,33531,2,73,79,199082,Carpinus-betulus
0.502578,0.584384,0.258464,813,330,0.011101,0.041855,0.006382,0.002529,0.000266,187822,2977,4508,6041,11403,12007,9799,10535,3922,645,514,417,683,544,378,1238,383.331,-0.303216,0.89926,88963.5,3.12995,0.018504,507.169,406211,524.765,5165,0,61177,17662,18918,4,227,65,11376,1225,29,0,0,898,5008,104,0,45004,599,0,714,13,12,233533,2483,28,18261,0,153,77,238541,Carpinus-betulus
0.479046,0.566888,0.236579,642,406,0.038536,0.027515,0.003174,0.00022,0.000808,163347,2596,3510,4795,8519,8989,7955,9927,5284,806,628,370,626,519,429,1978,354.26,-0.286898,0.902014,92368.5,3.50379,0.0163,756.839,369725,784.118,7452,0,58221,47230,417,0,682,0,2996,2025,0,0,0,532,4923,9,0,8771,8357,0,16,72,0,194198,22693,411,55587,3,35,147,199121,Carpinus-betulus
0.585358,0.489306,0.251,713,371,0.014008,0.042248,0.005766,0.002232,0.000149,133112,4433,6572,8446,11001,9727,6307,5815,2651,550,498,334,585,441,399,1131,342.016,-0.293851,0.914945,86366.8,3.51235,0.01309,500.255,345041,517.968,12621,0,50396,30712,1944,2,189,1,2249,1173,2,0,0,501,4556,1202,0,36707,8710,0,12,8,1,150474,7914,40,39422,1,71,58,155030,Carpinus-betulus
0.468923,0.620151,0.250305,738,369,0.023263,0.016076,0.00359,0.001252,0.000043,185399,2785,3918,5535,10863,11917,10696,12865,5850,624,511,383,607,464,380,1356,368.153,-0.292348,0.902225,89101.7,3.38326,0.016791,589.938,384436,612.465,11409,0,73931,41036,9304,1,185,1,7830,1878,4,0,0,930,5178,245,0,32506,3572,0,135,66,5,232769,4866,49,44608,1,161,117,237947,Carpinus-betulus
0.493011,0.493756,0.209233,638,378,0.046629,0.027109,0.005874,0.001701,0.000244,155431,24307,23137,19747,7739,5139,2500,1994,576,22,32,20,24,2,2,0,441.99,-0.596395,0.994824,79998.7,1.9935,0.001977,36.0266,486965,37.2581,0,0,49,54,0,635,607,1454,3181,760,0,8,1,3712,4360,0,0,2,2,359,1766,574,1970,197530,0,0,56,1,24,944,201890,Carpinus-betulus
0.503306,0.448909,0.186961,599,411,0.044769,0.035551,0.003727,0.001087,0.000357,213346,22791,24080,22882,10255,6230,2683,2619,2325,295,186,77,59,8,2,1,407.586,-0.583849,0.992691,83200.8,2.03013,0.002528,89.0929,435068,91.1562,30,0,15406,30000,17772,23,792,9,21295,1947,0,21,0,675,4485,0,0,9142,18497,0,22046,208,1,284252,29,8,48497,6,240,27,288737,Carpinus-betulus
0.491744,0.588311,0.253161,708,349,0.019966,0.045577,0.005961,0.002087,0.000044,149539,2774,4087,5690,10567,10914,9459,9732,3338,493,424,274,482,388,246,721,380.568,-0.301602,0.905724,86911.3,3.24529,0.016928,468.335,399354,485.81,3274,0,52844,10529,17316,2,165,405,13960,1363,69,0,0,1072,4617,22,0,38916,337,5,2197,30,10,193175,1366,19,10866,0,142,100,197792,Carpinus-betulus
0.471923,0.665335,0.271603,721,402,0.024766,0.023521,0.005332,0.001488,0.000234,211737,2546,3083,3997,8143,9612,9892,14476,7607,871,699,479,697,608,468,1800,365.339,-0.285221,0.90314,88482.6,3.54798,0.015944,705.066,379586,733.332,12366,0,81430,50180,11198,5,308,2,9789,1875,13,0,0,956,5328,92,0,23876,3564,0,190,48,4,242612,7677,53,53744,1,196,90,247940,Carpinus-betulus
0.596587,0.419124,0.208468,716,385,0.005789,0.023927,0.002641,0.000511,0.000303,148269,24472,24064,21695,8137,4725,1866,1199,503,12,8,0,0,0,0,0,413.355,-0.600912,0.996137,77047.1,2.01296,0.001483,32.9018,435737,34.0661,26,0,921,129,98,167,181,19580,16102,856,399,27,0,2601,4255,0,0,2042,76,40844,14399,382,484,190224,0,0,205,3,270,231,194479,Carpinus-betulus
0.777472,0.330683,0.211863,748,325,0.017358,0.03832,0.006143,0.001937,0.000024,184487,9594,10096,8523,2791,1290,417,287,442,300,320,285,542,97,6,0,434.858,-0.50243,0.922991,92943.6,1.24921,0.029238,90.1696,493080,91.25,0,0,10563,24,484,0,1,1500,1619,247,91,0,0,1010,4028,0,0,10185,0,157,129,0,1,185558,0,0,24,0,246,1,189586,Castanea-sativa
0.775072,0.374898,0.247572,758,351,0.010973,0.045674,0.005896,0.00218,0.00002,132655,5825,5995,5297,1563,828,382,339,374,279,263,231,534,444,332,312,334.937,-0.404335,0.944264,91534.8,2.50601,0.012577,234.514,343279,238.752,19815,0,18853,1010,461,15,65,6,754,465,4,0,0,574,3966,30773,0,12603,25,0,8,0,0,89334,100,0,1035,1,235,7,93300,Castanea-sativa
0.670705,0.405149,0.234202,699,422,0.032912,0.04341,0.006562,0.002254,0.000205,129172,15719,14627,11237,2776,1351,560,517,385,276,292,227,402,443,419,1381,318.641,-0.46175,0.963999,92751.6,2.26414,0.012011,227.382,324343,230.546,19787,0,9315,1716,412,33,7,49,401,665,2,7,0,390,4027,56322,0,6854,547,7,0,0,0,107525,13965,0,2263,1,256,1,111552,Castanea-sativa
0.653005,0.450909,0.261403,814,379,0.039364,0.030207,0.004764,0.001674,0.000123,99646,30698,29020,22408,4502,2140,761,565,613,315,326,328,625,674,648,1500,294.933,-0.514131,0.992257,83351.6,2.59226,0.001496,234.464,283213,238.354,27841,0,12481,1062,460,80,62,108,952,719,0,4,0,557,4553,66509,0,7826,19,4,44,6,2,116202,25708,4,1081,2,244,18,120755,Castanea-sativa
0.731261,0.376225,0.237745,667,409,0.014669,0.043369,0.005908,0.002065,0.000025,157603,15523,13759,12342,5794,3466,1254,840,561,363,313,223,392,367,343,630,363.127,-0.497758,0.979599,103034,2.34239,0.006979,176.175,396874,179.539,22030,4,5463,1271,408,0,16,0,366,1351,0,61,2,392,4209,29674,0,1494,6,0,0,37,1,174632,39044,31,1277,14,240,12,178841,Castanea-sativa
