@relation 'classificacao_imagem-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Median numeric
@attribute direction_0 numeric
@attribute direction_1 numeric
@attribute direction_2 numeric
@attribute direction_6 numeric
@attribute direction_7 numeric
@attribute fourier3 numeric
@attribute fourier6 numeric
@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH5 numeric
@attribute QCCH8 numeric
@attribute QCCH11 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKInformationMesuresofCorrelation1-0 numeric
@attribute HARALICKInformationMesuresofCorrelation2-0 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKDifferenceVariance45 numeric
@attribute HARALICKDifferenceEntropy45 numeric
@attribute HARALICKSumAverage90 numeric
@attribute HARALICKAngular2ndMoment135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_5 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_46 numeric
@attribute vetor_caracteristica_47 numeric
@attribute vetor_caracteristica_58 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc4 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc21 numeric
@attribute histogram_acc24 numeric
@attribute histogram_acc36 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
0.500437,990,212,4,2,208,0.137839,0.022191,134584,7395,6435,6854,6855,5821,3374,1651,1168,765,214,261,457,340,289,826,-0.506129,0.993595,94096.1,165.753,2.89256,592.099,0.00072,331427,248.391,15852,23,2646,1250,375,0,1,2,407,1257,299,68,0,0,458,4018,0,494,79,0,0,266,1,136075,75874,17928,0,1329,23,0,18,140093,Celtis-australis
0.188243,1522,289,7,10,275,0.077739,0.016421,107766,9005,6819,6747,7330,6759,4623,2764,1947,981,444,365,374,97,32,37,-0.411957,0.980312,89635.4,126.185,3.20718,540.828,0.003405,291972,225.812,4451,1,16685,8392,310,1,39,16,651,2058,335,47,11,1,403,4193,0,1296,998,0,127,83,0,103041,86642,4465,465,9390,12,1,8,107234,Celtis-australis
0.196462,1155,220,4,2,216,0.186042,0.086584,171780,8038,5241,5090,5527,4645,2915,1631,1204,590,209,155,298,265,255,473,-0.501063,0.990168,86003.4,133.363,2.70821,636.707,0.001542,351540,203.259,31505,0,12245,948,853,0,0,39,798,1343,525,44,3,1,772,4070,0,1703,42,0,9,306,12,164322,12836,68320,0,990,376,0,9,168392,Celtis-australis
0.201131,1426,322,9,4,324,0.335918,0.041928,163435,8593,4776,4541,5246,5930,5057,3633,2927,1073,308,248,486,360,278,336,-0.429839,0.981055,91043.4,175.479,3.05841,697.619,0.002354,405040,298.55,2498,0,38641,20578,937,8,68,42,2682,951,42,0,295,1,1849,4361,0,37744,1083,3,270,61,122,173371,1376,2506,7,21661,6,8,0,177732,Celtis-australis
0.516928,865,229,3,0,227,0.146111,0.012914,195001,8907,11210,11994,11751,6894,3354,1692,1355,879,248,200,407,281,94,14,-0.4572,0.94594,103636,76.3937,1.95985,693.204,0.021235,419008,112.812,18908,0,6307,421,567,0,0,259,1158,804,376,15,1,0,801,4024,0,2167,4,183,36,27,6,200063,18604,74454,0,425,876,0,2,204087,Celtis-australis
0.184358,1262,346,10,5,348,0.006563,0.025054,198007,8863,12178,14538,16152,13063,7775,4195,2663,648,378,318,584,575,411,347,-0.494643,0.975029,106634,78.9933,2.20256,671.09,0.01136,405868,127.242,29343,1,3497,1062,761,5,6,111,897,1256,529,60,10,0,777,4409,0,855,36,25,7,445,51,238104,73525,46881,0,1098,191,5,8,242513,Celtis-australis
0.345751,1716,291,11,7,291,0.306115,0.030755,185213,9927,8551,7608,6735,3926,1903,1150,1122,480,203,193,434,296,277,746,-0.549407,0.993933,89132.7,128.759,2.41799,605.023,0.001259,333352,184.502,12698,1,2470,1278,476,0,5,20,587,1832,439,67,9,3,861,4423,0,430,228,0,0,643,11,171889,84113,15607,0,1506,141,0,33,176312,Celtis-australis
0.235277,1245,274,9,1,282,0.041584,0.033631,198313,10290,13390,14736,14577,9744,5114,2640,1817,670,394,317,627,553,541,647,-0.525496,0.985617,106766,89.8258,2.23576,668.064,0.006704,403753,130.988,18633,2,2682,950,550,1,3,82,736,1235,428,70,10,1,694,4256,0,811,29,7,7,373,20,223722,83663,27516,3,979,120,1,9,227978,Celtis-australis
0.492687,798,305,6,6,297,0.154128,0.008279,178478,7603,9822,11611,12329,10384,6403,3552,2566,1425,306,238,386,188,52,40,-0.509037,0.987975,103924,83.2049,2.50105,644.293,0.005584,381956,129.189,22172,2,4964,842,643,3,3,449,1587,1216,382,61,28,3,1121,4225,0,2151,99,195,110,184,31,198689,75598,34232,4,941,1054,3,12,202914,Celtis-australis
0.473433,1124,235,8,3,237,0.086568,0.074146,223387,5486,7307,8307,9005,7439,4517,2710,1856,729,284,300,544,478,364,260,-0.523139,0.979274,108854,86.1819,2.0891,689.252,0.010897,423119,128.382,16067,0,3428,956,507,8,4,181,1028,1237,333,60,6,0,824,4145,0,793,132,267,52,405,7,221316,73399,22632,5,1088,217,8,8,225461,Celtis-australis
0.317537,1968,323,14,10,323,0.481873,0.083445,216164,4957,5430,6129,6223,4475,2652,1490,1314,752,260,252,410,322,300,1158,-0.469764,0.966178,112664,145.195,2.20862,661.995,0.014165,407355,207.639,3576,4,2055,1064,324,0,3,129,637,1137,230,25,13,1,532,4273,1,321,19,11,9,53,2,189693,88809,3830,20,1083,387,0,9,193966,Celtis-australis
0.237486,7,6,3,0,4,0.260751,0.052304,196512,4733,3764,4064,4395,5715,5335,4608,4599,1434,367,261,483,254,152,110,-0.413571,0.967369,91842.7,201.03,2.90554,717.308,0.008338,422077,347.123,1596,0,44316,22193,2650,12,68,109,5414,965,37,0,320,2,2152,4461,0,34454,698,0,317,69,182,193922,736,1596,2,22891,183,12,0,198383,Celtis-australis
0.270195,26,17,3,0,15,0.168639,0.043356,181918,5348,2965,2638,2709,3992,4444,4295,4497,1472,328,308,518,376,217,197,-0.355759,0.950371,88788.7,277.311,3.20473,705.568,0.010052,408297,484.288,1165,0,48827,16518,7908,12,70,176,9151,750,66,0,192,0,2160,4442,0,28914,117,0,294,17,216,166211,625,1165,7,16635,569,12,0,170653,Celtis-australis
0.219897,1502,266,11,5,270,0.061641,0.088656,180991,5489,7239,9266,10469,10692,7838,4937,3847,1313,423,328,559,294,70,38,-0.467165,0.979291,101628,96.7349,2.59401,647.874,0.007232,381413,153.112,35513,2,7219,562,792,0,5,353,1664,923,433,29,4,1,1099,4371,3,2748,28,85,72,185,16,198977,44598,70944,72,590,1454,0,14,203348,Celtis-australis
0.500484,818,287,5,3,283,0.151474,0.012365,145821,18497,15678,15363,15358,10293,5169,2762,2269,1014,342,252,488,310,258,172,-0.513892,0.985013,107287,76.0126,2.30096,669.502,0.004437,405574,115.143,13262,0,3418,948,501,1,9,321,1230,1353,264,52,30,2,815,4264,0,721,93,274,87,187,8,221938,90825,16921,34,1041,448,1,25,226202,Celtis-australis
0.500633,1211,224,6,3,222,0.038073,0.030351,225437,4719,5170,5469,5001,3284,1663,979,873,438,295,229,487,531,472,512,-0.472855,0.958175,104905,105.14,2.02706,692.837,0.016769,420499,151.413,18473,0,3676,470,584,0,3,145,924,772,324,12,6,0,702,4170,0,710,2,67,9,48,4,185919,20477,66877,0,472,460,0,2,190089,Celtis-australis
0.286235,1165,284,6,3,282,0.120754,0.015066,207086,15153,11951,11424,10910,6585,3418,1834,1438,886,198,186,384,352,188,151,-0.533369,0.982609,103554,70.3551,2.03912,713.464,0.006306,435188,102.696,21164,0,6527,579,888,5,3,184,1262,1169,575,67,7,0,809,4235,0,3697,58,155,89,209,7,240523,24006,69501,0,637,586,5,9,244758,Celtis-australis
0.264058,1863,316,12,10,312,0.23342,0.052868,181095,8055,3249,2156,2548,2758,2514,1997,1782,675,196,169,323,221,174,530,-0.540998,0.994368,95667.3,166.646,2.67379,670.833,0.000959,390501,261.083,22270,2,5381,1851,579,0,1,25,685,1634,497,143,18,0,659,4178,0,388,259,0,31,902,13,183125,50184,24341,1,2110,220,0,27,187303,Celtis-australis
0.172997,1354,286,6,6,278,0.076119,0.044746,215228,9072,11478,13393,13667,10675,6147,3193,2163,841,363,368,648,503,226,116,-0.516431,0.977658,106599,73.0803,2.0789,697.783,0.010904,426742,110.47,26806,0,3818,900,886,2,7,87,1122,1158,589,75,2,2,929,4327,0,982,190,2,18,332,24,246520,59356,46004,0,1090,584,2,9,250847,Celtis-australis
0.3753,1119,146,4,0,146,0.094321,0.001424,147942,1938,2125,2382,2957,5005,7487,8695,17371,13134,771,346,585,370,312,1642,-0.293773,0.903794,95251.6,578.329,3.18936,671.62,0.018043,390494,974.757,9790,0,51051,53395,1038,1,399,21,4211,2536,41,0,299,0,753,4772,0,1578,6214,0,197,218,3,231714,31578,9803,157,59609,6,1,0,236486,Cerasus-mahaleb
0.207516,1281,160,5,2,158,0.209673,0.003866,194013,2474,2432,2970,3623,6514,8649,9115,16518,10739,694,451,616,399,338,1635,-0.300101,0.903029,93396,432.602,3.03093,683.612,0.018737,397197,722.702,18693,0,65970,47590,4805,8,321,2,7632,2108,97,0,211,1,807,4737,0,8865,7297,0,257,119,10,257798,16446,18825,83,54887,1,8,0,262535,Cerasus-mahaleb
0.168519,1026,130,6,0,134,0.074166,0.008768,149916,2172,1879,1891,2060,3374,5226,6638,14561,16097,1042,555,729,448,318,1696,-0.302471,0.897244,96096.5,536.483,2.95181,700.442,0.020759,414309,887.73,10361,2,47616,44810,2472,10,503,6,6195,2259,44,1,219,1,690,4566,0,2317,4861,0,176,148,1,236643,21500,10374,175,49671,1,10,0,241209,Cerasus-mahaleb
0.29285,984,188,7,0,194,0.098209,0.008818,194328,1988,1897,2226,2645,4509,6588,7761,14144,8305,605,305,474,309,284,1513,-0.312922,0.884964,97982.7,458.633,2.64341,721.303,0.023814,433891,738.171,16489,0,51874,32444,2578,12,219,8,4235,1672,60,0,130,0,613,4380,0,5279,2701,0,155,29,1,257930,15826,16590,43,35145,8,12,0,262310,Cerasus-mahaleb
0.114536,989,159,3,2,153,0.093219,0.002527,168128,1571,1311,1228,1363,1835,2794,3804,9941,13121,1322,756,945,685,450,1479,-0.343892,0.881105,100801,612.633,2.27694,767.065,0.029119,476820,953.854,10200,0,26395,21864,2364,8,250,2,4874,2300,188,0,265,1,1266,4325,0,916,1409,0,560,169,102,246861,17998,10234,34,23273,4,8,1,251186,Cerasus-mahaleb
0.174615,1214,115,7,1,119,0.181461,0.032944,241137,2201,1974,1986,2123,3731,5420,6644,13907,10728,907,565,752,566,443,2009,-0.33027,0.88578,97911.5,464.594,2.46255,743.37,0.026124,452269,741.622,12325,0,52261,39840,3910,12,333,6,5903,2511,144,0,221,0,1168,4872,0,4343,3014,0,262,174,3,302561,13234,12349,34,42854,0,12,0,307433,Cerasus-mahaleb
0.109522,901,239,4,0,239,0.068107,0.006602,196372,1756,1651,1615,1829,3256,4969,6473,13801,11961,1042,550,755,482,342,1267,-0.3011,0.892123,96516.6,583.037,2.9105,704.17,0.021537,417876,967.321,16708,0,55532,35891,3826,7,190,1,6051,2418,89,0,231,0,994,4607,0,4125,1887,0,270,79,24,249106,19466,16756,42,37778,0,8,0,253713,Cerasus-mahaleb
0.318105,1100,153,4,0,153,0.096213,0.020395,167779,1816,1811,2189,2451,4890,7063,8507,16288,10103,590,303,479,359,227,1356,-0.302742,0.901841,94375.6,488.219,3.01802,695.732,0.01916,408160,813.621,15916,0,61172,37125,4290,7,229,31,6276,2011,97,0,216,0,901,4574,0,8321,2683,0,166,69,1,235176,12607,15960,37,39808,22,7,0,239750,Cerasus-mahaleb
0.253025,1085,177,6,2,177,0.145355,0.01119,93533,2128,1832,1940,2410,4269,6146,7364,13082,8340,503,280,463,310,230,1281,-0.295865,0.908278,91429.3,495.464,3.23108,685.223,0.016716,395765,837.075,7494,0,44598,36509,3989,10,311,17,6216,1859,77,0,179,0,874,4098,0,4700,4248,0,594,112,4,162330,7402,7502,67,40757,0,10,0,166428,Cerasus-mahaleb
0.226029,1075,170,6,3,168,0.068192,0.000306,188180,1872,1653,1705,1975,3155,4444,5770,12547,11851,1150,614,827,492,324,1421,-0.302751,0.889459,97359.6,602.22,2.83883,712.645,0.022381,425937,977.225,16986,0,48869,29780,3619,3,289,7,6619,1944,129,0,112,1,635,4366,0,4083,3029,0,112,28,1,243766,19461,17080,48,32809,11,3,0,248132,Cerasus-mahaleb
0.106369,994,143,5,3,139,0.120255,0.003536,183142,1968,1763,1555,1651,2842,4289,5468,12169,11728,819,450,620,373,281,1467,-0.329095,0.883651,97729.5,445.819,2.44473,752.21,0.026194,459622,703.37,7026,0,36801,38482,2968,25,425,7,6880,2053,63,0,172,0,741,4404,0,1964,3868,0,301,23,3,255091,10584,7037,68,42350,1,27,0,259495,Cerasus-mahaleb
0.264469,1124,217,7,0,223,0.05389,0.001686,189092,1702,1439,1410,1498,2581,4174,5896,14569,17132,1485,847,1092,617,378,1792,-0.292394,0.8986,96055.8,701.25,3.13788,683.463,0.019571,400793,1178.88,10713,1,50306,52180,1888,19,294,1,6516,3349,110,0,234,0,1202,4864,0,1389,3247,0,576,151,30,250562,33765,10720,190,55427,1,19,0,255426,Cerasus-mahaleb
0.228524,1080,169,8,1,175,0.160142,0.002518,122709,3176,3046,3344,3998,6503,8428,9231,15087,10475,696,398,579,350,294,1598,-0.296942,0.929128,86043.4,362.869,3.51853,640.923,0.011736,354614,641.73,12548,0,65463,48254,6449,24,620,1,8926,2681,72,0,381,0,1094,4536,0,14757,7701,0,457,362,8,181508,9958,12612,87,55955,24,24,0,186044,Cerasus-mahaleb
0.356874,1101,149,6,3,147,0.129014,0.001224,163182,2475,2679,3290,4315,7379,9384,9720,14556,6842,652,415,584,388,311,1520,-0.34678,0.903447,95920.8,312.004,2.48622,738.02,0.023714,444980,496.34,9491,0,53124,28682,4707,27,387,6,5086,2119,128,0,350,2,1530,4597,0,15367,2173,0,517,323,96,256659,4808,9523,63,30855,69,27,1,261256,Cerasus-mahaleb
0.291707,998,160,2,2,152,0.136703,0.000989,176290,2422,2731,3480,4462,7214,8896,9159,13817,8011,684,385,640,359,337,1401,-0.309843,0.89009,96034.4,425.986,2.72743,711.488,0.022359,423134,686.407,8758,0,48907,45983,1772,1,519,15,5474,1849,55,0,170,0,618,4412,0,5021,10776,0,89,39,16,250812,14493,8776,156,56759,5,1,0,255224,Cerasus-mahaleb
0.506722,850,203,8,0,211,0.155904,0.009022,282970,2568,2544,3094,3645,5805,7176,6949,9521,4766,502,355,478,440,315,1462,-0.373216,0.878614,99207.1,264.405,1.93248,780.078,0.030858,486072,397.412,9753,0,46167,27887,2435,14,244,25,4107,1899,71,0,334,0,1165,4581,0,10625,2801,1,808,174,15,330324,6016,9806,62,30688,8,14,0,334905,Cerasus-mahaleb
0.277696,1017,141,2,1,135,0.108397,0.009488,198827,2237,1848,1531,1483,2123,3120,4127,10303,13503,1348,777,962,557,363,1398,-0.322764,0.883163,99703.4,616.047,2.51849,744.723,0.026333,455961,966.536,14250,1,33768,27947,2990,0,447,2,6344,2588,86,0,259,0,793,4332,0,1317,2365,0,109,146,3,259879,20583,14350,88,30312,0,0,0,264211,Cerasus-mahaleb
0.170129,1403,210,7,1,214,0.311985,0.020167,238925,3135,3341,3831,4803,7762,9436,9190,13591,6810,572,314,503,359,350,1763,-0.311301,0.891416,97109.7,397.59,2.72147,703.062,0.022099,417782,642.165,9892,0,55293,53874,872,5,434,9,3877,1867,36,0,166,3,544,4786,0,4514,13097,0,249,62,0,289463,23884,9912,235,66971,4,5,0,294249,Cerasus-mahaleb
0.377954,883,240,5,1,240,0.032674,0.007026,197873,1876,1937,2455,3230,5780,7977,8834,15339,8217,536,330,433,303,263,1628,-0.310652,0.889959,96451.8,426.641,2.72274,711.767,0.02255,423930,695.059,12997,0,54639,43051,2015,11,251,14,4627,1961,76,0,167,0,794,4534,0,5603,8263,0,226,98,4,263149,15019,13029,53,51314,5,11,1,267683,Cerasus-mahaleb
0.320219,1126,327,2,1,321,0.132833,0.001591,153852,1783,1731,2269,2808,5804,8313,9568,17134,9784,676,378,547,395,273,1820,-0.303331,0.890868,95396.7,471.387,2.85406,702.394,0.021407,414895,770.168,8715,0,53825,50206,1748,4,354,10,4749,2104,77,0,230,1,779,4567,0,4112,6652,0,214,69,5,242199,14421,8721,124,56858,7,4,0,246766,Cerasus-mahaleb
0.070945,1056,151,4,1,149,0.127571,0.005442,159601,1646,1373,1417,1542,2475,3930,5010,11903,12199,955,456,660,422,253,1483,-0.315456,0.886508,98774.2,586.677,2.6574,727.551,0.024699,440210,938.108,10426,0,35213,32525,1959,2,484,0,4868,2188,52,0,214,1,580,4196,0,1341,2843,0,92,77,0,227098,19717,10446,92,35368,5,2,0,231294,Cerasus-mahaleb
0.160567,1112,151,8,0,159,0.147553,0.022829,140552,2048,1592,1881,2154,3723,5513,6832,13843,10617,736,422,622,465,381,1706,-0.298938,0.897639,95242.7,582.445,3.02353,697.258,0.019908,410594,961.354,13396,0,49120,35573,3216,9,249,14,5269,1944,162,0,151,0,1074,4560,0,3772,2347,0,290,44,36,207762,14930,13413,41,37920,3,9,1,212322,Cerasus-mahaleb
0.249924,1104,189,6,0,193,0.169742,0.007029,151819,2069,1999,2387,2947,5080,7742,8957,17234,11135,795,388,596,433,322,1627,-0.292731,0.897371,94745.8,542.362,3.0975,678.962,0.018916,395468,905.421,9991,0,59679,47817,1379,11,559,2,4899,2176,40,0,230,0,719,4600,1,4926,4374,0,156,103,2,231398,22520,9998,399,52191,0,11,0,235998,Cerasus-mahaleb
0.10867,824,209,7,1,213,0.138232,0.006967,173011,2228,2618,2789,3432,5570,7028,7228,12201,8082,650,373,507,379,328,1148,-0.356548,0.89503,97163.1,300.909,2.26858,765.34,0.026611,470235,463.7,6450,0,38262,28376,4031,14,400,8,6808,1822,102,0,270,1,1185,4332,0,8106,3734,0,576,110,25,256549,5149,6460,46,32110,12,14,0,260881,Cerasus-mahaleb
0.497669,1039,202,4,0,202,0.14788,0.011864,198398,1569,1523,1555,1768,3230,4751,6109,13749,13559,978,539,651,405,264,1375,-0.302182,0.887462,97039.8,585.668,2.82055,712.871,0.022882,425669,955.468,15379,0,49341,39513,3602,2,365,1,6879,2378,100,0,237,0,739,4509,0,2701,3334,0,199,90,4,259427,20602,15426,142,42847,5,2,1,263936,Cerasus-mahaleb
0.152204,1243,311,7,5,307,0.349342,0.039967,187053,2219,2417,3011,3562,6213,8633,9649,16636,11329,1041,587,837,540,380,2057,-0.292824,0.904015,94363.7,552.107,3.18378,669.242,0.017711,387425,917.883,9546,0,61225,59502,1200,9,411,11,5539,2971,94,0,253,0,948,4995,0,3785,8455,0,277,189,2,253874,30437,9556,260,67957,2,9,0,258869,Cerasus-mahaleb
0.195513,1063,226,3,2,220,0.105631,0.01394,187786,1996,2309,2920,3681,6551,8808,9336,14540,6990,504,310,379,300,252,1464,-0.323949,0.890077,96187.4,371.072,2.57477,728.379,0.02378,437263,592.213,10402,0,56269,38003,2943,57,612,7,5353,1863,53,0,247,1,907,4592,4,9641,3858,0,288,88,5,262893,7239,10423,204,41861,27,59,0,267485,Cerasus-mahaleb
0.166176,919,175,3,2,169,0.077424,0.000424,173728,1941,2011,2138,2507,4301,6326,7195,12789,8603,620,329,502,408,302,1261,-0.299258,0.890657,96243.5,524.013,2.91077,698.146,0.020995,412677,861.877,10802,0,49602,41848,1921,0,172,0,4358,1761,53,0,144,0,579,4307,0,3355,4479,0,260,31,14,224567,18075,10820,53,46327,0,0,0,228874,Cerasus-mahaleb
0.480434,986,174,5,0,176,0.15787,0.003057,288203,2050,1819,2040,2152,3676,5272,6174,12119,8654,909,600,809,591,363,1660,-0.340732,0.878348,98489.1,418.996,2.25352,761.414,0.028411,468604,655.297,11307,1,49146,39808,3912,9,150,1,6127,2300,144,1,187,0,1465,4782,0,4266,4089,0,726,82,38,331497,11080,11333,29,43897,7,9,3,336279,Cerasus-mahaleb
0.152109,1088,168,4,0,168,0.116355,0.012702,188435,2253,2090,2429,2950,5313,7421,8718,15532,10468,774,444,659,436,321,1630,-0.322914,0.893235,96448.8,424.645,2.62699,727.55,0.023605,436935,678.104,10273,0,53830,40715,2819,42,1134,8,6495,2094,50,0,340,0,697,4646,1,6776,5106,0,392,145,1,273011,11620,10316,514,45821,5,42,0,277657,Cerasus-mahaleb
0.21986,1275,177,6,1,179,0.221856,0.042111,156160,1878,1895,1958,2384,4015,5736,7010,14168,11584,832,395,632,448,349,1632,-0.318575,0.88907,98366.5,495.818,2.62263,726.395,0.02436,438655,797.413,11238,0,38942,35485,1773,17,348,6,5320,2197,76,0,232,1,685,4460,0,2294,4998,0,134,63,3,242523,18671,11272,86,40483,5,17,0,246983,Cerasus-mahaleb
0.210849,1235,203,7,0,209,0.222399,0.024348,157098,1983,1826,1940,2302,3885,5892,7386,16129,16600,914,518,666,361,363,1710,-0.29691,0.894342,96255.8,596.452,2.99628,694.949,0.020668,410137,988.592,10036,1,50949,48925,1797,14,399,3,5626,2467,34,0,209,0,736,4691,0,2203,5233,0,93,121,3,248566,25779,10045,100,54158,0,14,0,253257,Cerasus-mahaleb
0.288165,1160,111,5,0,113,0.11481,0.000807,169003,1728,1465,1455,1793,3049,4789,6192,13188,10172,651,360,544,395,298,1154,-0.339473,0.880183,99237.4,458.213,2.29787,759.921,0.028191,468390,718.095,8506,0,37776,26459,1946,16,634,12,5281,2233,76,0,341,0,889,4240,0,3166,1140,0,336,129,6,251383,12003,8526,156,27599,1,16,0,255623,Cerasus-mahaleb
0.136325,954,264,6,3,262,0.207047,0.018397,224309,2494,2282,2529,3145,5341,7026,7834,13611,9166,786,413,637,497,370,1537,-0.342737,0.887984,97323.4,320.091,2.33055,752.968,0.02639,459679,499.145,8873,0,46837,43088,3675,2,314,6,6624,2185,51,0,252,0,964,4562,0,5303,6343,0,371,119,24,299606,7514,8897,48,49431,0,2,0,304168,Cerasus-mahaleb
0.501882,965,181,4,3,175,0.088497,0.005265,212586,1472,1271,1313,1321,2168,3351,4287,10701,12196,877,529,673,428,246,1519,-0.328559,0.871741,99562.8,538.042,2.31728,758.315,0.028497,467449,835.389,8464,0,35978,33152,2075,1,292,3,5545,2018,71,0,126,0,758,4370,0,1588,3008,0,114,37,12,271159,15895,8473,121,36160,0,1,1,275529,Cerasus-mahaleb
0.324259,975,206,7,0,212,0.128458,0.00226,220157,2187,1793,1906,2185,3548,5465,6631,14657,12238,940,504,718,536,391,1900,-0.321914,0.888586,98673.1,482.311,2.58424,729.46,0.024637,441606,775.668,12071,0,48106,42705,2247,9,315,0,5028,2300,54,0,240,0,858,4776,0,2521,4319,0,316,62,1,290823,21517,12093,95,47024,0,9,0,295599,Cerasus-mahaleb
0.342869,1013,150,4,0,150,0.097516,0.01089,158479,1850,1774,1701,2022,3215,4703,5597,10874,7353,552,288,467,306,230,956,-0.295328,0.896335,93906.5,535.249,3.02707,698.411,0.019725,409665,893.812,12016,0,48186,29090,5315,1,298,7,6588,1741,113,0,189,0,696,4161,0,6427,2033,0,242,49,1,189243,10164,12114,70,31123,60,1,0,193404,Cerasus-mahaleb
0.355784,900,198,4,2,194,0.075987,0.011088,198924,1637,1697,1891,2109,3597,4978,6137,12102,9969,933,550,718,472,262,1397,-0.346092,0.880897,99057,449.766,2.22113,767.66,0.029032,474901,690.771,10686,0,36068,25548,2770,13,325,31,6718,2510,95,2,287,0,977,4369,0,4467,2920,2,339,218,4,274270,11261,10748,35,28468,17,13,0,278639,Cerasus-mahaleb
0.262279,1118,197,6,4,193,0.171589,0.074624,244135,2222,1984,2148,2612,4471,6351,7147,13972,10887,987,583,880,556,427,2331,-0.312457,0.889321,97040.4,484.567,2.70285,718.28,0.023224,430066,789.203,9272,1,49637,57841,2107,1,331,1,6381,3022,49,0,130,0,732,4763,0,2118,8929,0,146,80,0,296350,20362,9284,128,66770,4,1,0,301113,Cerasus-mahaleb
0.076015,1065,147,4,3,141,0.108824,0.002713,150836,1825,2106,2561,3267,5856,7543,8294,13618,6954,522,340,485,340,198,1333,-0.309892,0.894714,95145.8,448.329,2.81888,709.4,0.021337,420224,725.659,10284,0,47048,41645,2847,4,214,5,4571,1852,91,0,187,1,724,4346,0,4027,6550,0,142,85,0,218353,9730,10295,69,48195,7,4,0,222699,Cerasus-mahaleb
0.326599,2831,340,13,5,348,0.044932,0.143644,187434,3587,5110,7473,9384,15223,15862,13038,12455,4326,544,391,629,522,450,916,-0.270119,0.899439,85688.4,320.889,3.36121,626.022,0.012978,343314,552.405,10563,0,96548,72089,2568,0,514,1,4360,1622,38,0,238,0,845,5195,0,24392,9938,0,64,45,1,223668,8710,10607,136,82027,16,0,0,228863,Corylus-avellana
0.379945,2734,369,11,10,363,0.364654,0.019474,165521,5313,8574,11587,14540,18057,15343,10705,7993,2195,443,381,571,511,464,1143,-0.276758,0.895004,86545.1,244.802,3.18357,618.856,0.012958,339399,413.055,8052,0,85953,41113,806,1,130,1,1862,1270,46,0,82,0,693,5127,0,65760,1192,0,8,17,0,204473,4883,8072,109,42305,1,1,1,209600,Corylus-avellana
0.387654,1925,281,7,5,277,0.177731,0.099172,91651,77242,70856,56414,41310,14863,6249,3009,1878,888,615,454,598,341,98,54,-0.425128,0.981653,65606.7,56.7093,2.65743,455.115,0.000559,209633,100.331,67909,0,90491,4358,336,44,239,0,785,2441,329,23,68,10,589,5608,126,151410,433,0,2,266,0,163796,41472,80779,952,4791,0,51,14,169404,Corylus-avellana
